AppName,gitLink,FDstoreLink
Chibe,https://github.com/raatmarien/chibe,https://f-droid.org//en/packages/com.jmstudios.chibe/
Clock+,https://github.com/philliphsu/ClockPlus,https://f-droid.org//en/packages/com.philliphsu.clock2/
HackDash,https://github.com/tasomaniac/hackdash,https://f-droid.org//en/packages/com.tasomaniac.dashclock.hackerspace.floss/
GTFSOffline,https://github.com/wbrenna/GTFSOffline,https://f-droid.org//en/packages/com.wbrenna.gtfsoffline/
Debatekeeper,https://github.com/czlee/debatekeeper,https://f-droid.org//en/packages/net.czlee.debatekeeper/
Zensuren,https://github.com/ngbvol/Zensuren,https://f-droid.org//en/packages/com.app.Zensuren/
Birthday Adapter,https://github.com/PrivacyApps/birthday-calendar,https://f-droid.org//en/packages/org.birthdayadapter/
React,https://github.com/engSERGIU/React,https://f-droid.org//en/packages/io.github.engsergiu.react/
Recurrence,https://github.com/jonasbleyl/Recurrence,https://f-droid.org//en/packages/com.bleyl.recurrence/
Metric Time,https://github.com/mannyamorim/metrictime,https://f-droid.org//en/packages/com.mathi_amorim.emmanuel.metrictime/
Talalarmo,https://github.com/trikita/talalarmo,https://f-droid.org//en/packages/trikita.talalarmo/
Oburo.O,https://github.com/alandais/Pointeuse_S3I,https://f-droid.org//en/packages/fr.s3i.pointeuse/
MyHackerspace,https://github.com/fixme-lausanne/MyHackerspace,https://f-droid.org//en/packages/ch.fixme.status/
Add to calendar,https://github.com/danielegobbetti/ICSImport,https://f-droid.org//en/packages/org.dgtale.icsimport/
LaiCare,https://gitlab.com/LaiCare/laicare,https://f-droid.org//en/packages/info.frangor.laicare/
Taskwarrior,https://bitbucket.org/kvorobyev/taskwarriorandroid/src,https://f-droid.org//en/packages/kvj.taskw/
Clear List,https://github.com/douzifly/clear-todolist,https://f-droid.org//en/packages/douzifly.list/
BipolAlarm,https://github.com/iexos/BipolAlarm,https://f-droid.org//en/packages/net.iexos.musicalarm/
Calendar Color,https://github.com/pascalfree/calendar-color,https://f-droid.org//en/packages/ch.ihdg.calendarcolor/
Halachic Prayer Times,https://sourceforge.net/p/halachictimes/git/ci/master/tree/,https://f-droid.org//en/packages/net.sf.times/
Unix Time Clock Widget,https://github.com/lucasdnd/unix-time-clock-widget,https://f-droid.org//en/packages/com.lucasdnd.unixtimeclockwidget/
Decimal Time Clock Widget,https://github.com/lucasdnd/decimal-clock-widget,https://f-droid.org//en/packages/com.lucasdnd.decimaltimeclockwidget/
AeonDroid,https://github.com/phora/AeonDroid,https://f-droid.org//en/packages/io.github.phora.aeondroid/
DashClock Birthday Extension,https://github.com/nicopico-dev/dashclock-birthday,https://f-droid.org//en/packages/fr.nicopico.dashclock.birthday/
Remindly,https://github.com/blanyal/Remindly/,https://f-droid.org//en/packages/com.blanyal.remindly/
Countdown Timer,https://github.com/willianveiga/CountdownTimer,https://f-droid.org//en/packages/com.willianveiga.countdowntimer/
Tacere,https://github.com/ciasaboark/Tacere,https://f-droid.org//en/packages/org.ciasaboark.tacere/
Presentation Timer,https://github.com/Plux7MMxGiLYmoJY/presentationtimer-android,https://f-droid.org//en/packages/org.tmurakam.presentationtimer/
Month Calendar Widget,https://github.com/romannurik/Android-MonthCalendarWidget,https://f-droid.org//en/packages/com.example.android.monthcalendarwidget/
Red Dot,https://github.com/Eibriel/RedDot,https://f-droid.org//en/packages/com.eibriel.reddot/
Anime Release Notifier,https://github.com/blitzprog/anime-release-notifier-android,https://f-droid.org//en/packages/com.freezingwind.animereleasenotifier/
16-bit Clock Widget,https://github.com/lucasdnd/16-bit-clock,https://f-droid.org//en/packages/com.lucasdnd.bitclock16/
HIIT Timer,https://gitlab.com/LarsFreeSoftware/HIIT-timer/tree/HEAD,https://f-droid.org//en/packages/org.hiittimer.hiittimer/
Alarm Clock,https://github.com/SheldonNeilson/Android-Alarm-Clock,https://f-droid.org//en/packages/za.co.neilson.alarm/
WeatherLog,https://github.com/sergey-tuzlukov/WeatherLogAndroid,https://f-droid.org//en/packages/ru.moscow.tuzlukov.sergey.weatherlog/
Polite Droid,https://github.com/miguelvps/PoliteDroid,https://f-droid.org//en/packages/com.politedroid/
Gradr,https://github.com/hackathoner/Gradr,https://f-droid.org//en/packages/me.anuraag.grader/
Attendance Viewer,https://github.com/mavidser/attendance-viewer,https://f-droid.org//en/packages/com.juet.attendance/
Simple Deadlines,https://github.com/chibibi/simpleDeadlines,https://f-droid.org//en/packages/com.casimirlab.simpleDeadlines/
Birthdroid,https://github.com/rigid/Birthdroid,https://f-droid.org//en/packages/com.rigid.birthdroid/
1x1 clock,https://github.com/wakhub/tinyclock,https://f-droid.org//en/packages/com.github.wakhub.tinyclock/
Hey! Meditation,https://github.com/ooz/HeyMeditation,https://f-droid.org//en/packages/com.github.ooz.heymeditation/
My Banq,https://bitbucket.org/anthonydahanne/banqnotificationsproject,https://f-droid.org//en/packages/net.dahanne.banq.notifications/
MorphClock,https://github.com/dgmltn/android-MorphClock,https://f-droid.org//en/packages/com.dgmltn.morphclock.app/
TasClock,https://github.com/Acvarium/TasClock,https://f-droid.org//en/packages/com.acvarium.tasclock/
FrOSCon,https://github.com/derpeter/FrOSCon,https://f-droid.org//en/packages/org.froscon.schedule/
Concentric Clock,https://github.com/gringer/ConcentricClock,https://f-droid.org//en/packages/org.gringene.concentricclock/
Colour Clock,https://github.com/gringer/ColourClock,https://f-droid.org//en/packages/org.gringene.colourclock/
ChessWatch,https://github.com/esahekmat/ChessWatch,https://f-droid.org//en/packages/org.hekmatof.chesswatch/
Moon Phase,https://github.com/andviane/moon,https://f-droid.org//en/packages/akk.astro.droid.moonphase/
Pomodoro,https://github.com/lithium/pomodoro,https://f-droid.org//en/packages/com.hlidskialf.android.pomodoro/
HydroMemo,https://github.com/mboesling/HydroMemo,https://f-droid.org//en/packages/de.boesling.hydromemo/
Pong Time,https://github.com/tinkerlog/PongTime,https://f-droid.org//en/packages/com.tinkerlog.android.pongtime/
Cricket's Alarm,https://github.com/alijc/CricketsAlarm,https://f-droid.org//en/packages/com.github.alijc.cricketsalarm/
CalDAV Sync Adapter,https://github.com/gggard/AndroidCaldavSyncAdapater,https://f-droid.org//en/packages/org.gege.caldavsyncadapter/
OpenTimer,https://github.com/wkillerud/hiofenigma-android,https://f-droid.org//en/packages/edu.killerud.kitchentimer/
WorkTime,https://code.google.com/p/worktime/source,https://f-droid.org//en/packages/eu.vranckaert.worktime/
Timesheet,https://github.com/ambrice/timesheet,https://f-droid.org//en/packages/com.tastycactus.timesheet/
Salat Times,https://code.google.com/p/android-salat-times/source,https://f-droid.org//en/packages/com.cepmuvakkit.times/
Holo Counter,https://github.com/omegavesko/HoloCounter,https://f-droid.org//en/packages/com.omegavesko.holocounter/
Baby Care Timer,https://code.google.com/p/baby-care-timer/source,https://f-droid.org//en/packages/apps.babycaretimer/
World Clock,https://github.com/rahulaga/WorldClock,https://f-droid.org//en/packages/com.irahul.worldclock/
Migraine Tracker,https://sourceforge.net/p/migrainetracker/code,https://f-droid.org//en/packages/com.rhiannonweb.android.migrainetracker/
Smoke Reducer,https://gitorious.org/smoke-reducer/smoke-reducer,https://f-droid.org//en/packages/com.java.SmokeReducer/
Anton Widget,https://github.com/antonwolf/antons-apps,https://f-droid.org//en/packages/de.antonwolf.agendawidget/
Anstop,https://github.com/jdmonin/anstop,https://f-droid.org//en/packages/An.stop/
Kitchen Timer,https://archive.softwareheritage.org/browse/origin/https://kitchentimer.googlecode.com/hg//directory/,https://f-droid.org//en/packages/com.leinardi.kitchentimer/
Tea Timer,https://github.com/ralphleon/TeaTimer,https://f-droid.org//en/packages/goo.TeaTimer/
