HTML_URL,Title,Body,Labels,matched_keywords
https://github.com/CorruptedArk/open-chaos-chess/issues/53,Activity memory leak caused by anonymous threads,"# Possible Memory Leak
An [anonymous inner class](https://stackoverflow.com/questions/17778077/would-anonymous-handler-or-runnable-create-a-memory-leak) will hold a reference to the this pointer of the outer class and will not be released until the thread ends.
It will hold the Activity and prevent its timely release. Please check the links below.

# Occurrences
https://github.com/CorruptedArk/open-chaos-chess/blob/master/app/src/main/java/dev/corruptedark/openchaoschess/SinglePlayerBoard.java#L483

# Possible Solution
If it is necessary, it can be changed to [static class + weak reference](https://stackoverflow.com/questions/22162642/will-handler-inside-a-method-leak-memory/27825703#27825703) to eliminate the reference to the activity, which may cause memory leaks.
Further discussion is welcome.
",[],memory leak
https://github.com/CorruptedArk/open-chaos-chess/issues/31,lag when playing chess pieces,"as the title suggests when playing the pawns, the movements are broken and unresponsive. I've checked the others, like back to the menu and it doesn't lag at all, only when playing the chess pieces are lagging and unresponsive",[],unresponsive
https://github.com/Swordfish90/Lemuroid/issues/820,"Please, add support for the ""Game Mode"" (also know as ALLM) on Android TV 11 and beyond","Google started to support the ALLM (Auto Low Latency Mode) as a ""Game Mode"" option on Android TV 11 and beyond versions and the only app so far I've noticed with support is the Steam Link app and I must say it's fantastic.

I hope Lemuroid provides support for this in a not so distant future.",[],latency
https://github.com/dkter/aaaaa/issues/24,Data loss on double screen rotation,"- When executing this sequence of actions, there is a loss of data in the activity HomeActivity:


1. KeyEvent(name=BACK)	
2. IntentEvent(intent='am start io.github.dkter.aaaaa/io.github.dkter.aaaaa.MainActivity')	
3. ScrollEvent(direction=FULL_RIGHT)	
4. IntentEvent(intent='am start io.github.dkter.aaaaa/io.github.dkter.aaaaa.MainActivity')	
5. **Cap01:** capture screen properties before rotation
6. _DoubleRotationEvent_
7. **Cap02:** capture screen properties after rotation
8. **Cap01 != Cap02** (changed some properties)



- MainActivity: closed the app.

<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159947887-615bac0c-d38d-4b91-9530-103f6e0a3912.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159947883-af229053-3a7c-4017-aa29-0138c37db92b.png"" width=20% height=20%>
</figure>

</div> 



- MainActivity: pop-up menu disappears


<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159948041-47389e22-a833-4898-b0d7-f66b02005825.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159948038-863f244d-5367-4d1c-bb30-985715c6d2ac.png"" width=20% height=20%>
</figure>

</div> 


A data loss problem occurs when data is accidentally deleted or state variables are accidentally assigned with default or initial values. This issue is related to the activity's lifecycle (1). When a screen rotation occurs, the activity is destroyed and resumed. Data loss will happen if the developer does not save the variables before the destruction and restore them after creation. To avoid this, the developers have to implement both the logic necessary to save the activity state in the onSaveInstanceState() callback method and the logic to resume its state in the onRestoreInstanceState() callback method.
Another way to avoid data loss problems is to use the view model, designed to store and manage UI-related data in a lifecycle-conscious way (2).


Note:

- Double screen rotation: It is executed twice to reach a state that should be exactly the same as the screen before if no data loss occurred.
- A data loss problem occurs when data is accidentally deleted or state variables are accidentally assigned with default or initial values.



1. https://developer.android.com/guide/components/activities/activity-lifecycle 
2. https://developer.android.com/topic/libraries/architecture/viewmodel






",['bug'],data loss
https://github.com/gkalab/scidonthego/pull/41,Refactor Member Ignoring Method smell in ScidCursor class,"Hi, I'm Emanuele Iannone, a master student at University of Salerno.
Since my bachelor's thesis I have been working on a **code smell refactoring plugin** called *aDoctor*, which is able to identify and fix energy-related problems in Android apps.
I launched it on your project, finding different instances of code smells. I chose one of them and let the plugin automatically fix it.
In this case I chose Member Ignoring Method, that is present when a non static method does not use at all instance variables and other non static methods. These kind of smell may have a non trivial impact on energy consumption, as shown in this paper: `https://www.sciencedirect.com/science/article/pii/S0950584918301678`.
Besides, this kind of refactoring does not impact on the functionalities of your app, so it is totally safe. Let me know if you are interested in this refactoring proposal.",[],"energy consumption
code smell"
https://github.com/VelbazhdSoftwareLLC/IthakaBoardGame/issues/2,Activity memory leak caused by anonymous threads,"# Possible Memory Leak
An [anonymous inner class](https://stackoverflow.com/questions/17778077/would-anonymous-handler-or-runnable-create-a-memory-leak) will hold a reference to the this pointer of the outer class and will not be released until the thread ends.
It will hold the Activity and prevent its timely release. Please check the links below.

# Occurrences
https://github.com/VelbazhdSoftwareLLC/IthakaBoardGame/blob/master/app/src/main/java/eu/veldsoft/ithaka/board/game/GameActivity.java#L514
https://github.com/VelbazhdSoftwareLLC/IthakaBoardGame/blob/master/app/src/main/java/eu/veldsoft/ithaka/board/game/GameActivity.java#L384

# Possible Solution
If it is necessary, it can be changed to [static class + weak reference](https://stackoverflow.com/questions/22162642/will-handler-inside-a-method-leak-memory/27825703#27825703) to eliminate the reference to the activity, which may cause memory leaks.
Further discussion is welcome.
",[],memory leak
https://github.com/dawidd6/AndTTT/pull/186,build(deps): bump com.google.protobuf:protobuf-java from 3.17.3 to 3.22.0,"Bumps [com.google.protobuf:protobuf-java](https://github.com/protocolbuffers/protobuf) from 3.17.3 to 3.22.0.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/protocolbuffers/protobuf/releases"">com.google.protobuf:protobuf-java's releases</a>.</em></p>
<blockquote>
<h2>Protocol Buffers v3.20.3</h2>
<h1>Java</h1>
<ul>
<li>Refactoring java full runtime to reuse sub-message builders and prepare to
migrate parsing logic from parse constructor to builder.</li>
<li>Move proto wireformat parsing functionality from the private &quot;parsing
constructor&quot; to the Builder class.</li>
<li>Change the Lite runtime to prefer merging from the wireformat into mutable
messages rather than building up a new immutable object before merging. This
way results in fewer allocations and copy operations.</li>
<li>Make message-type extensions merge from wire-format instead of building up
instances and merging afterwards. This has much better performance.</li>
<li>Fix TextFormat parser to build up recurring (but supposedly not repeated)
sub-messages directly from text rather than building a new sub-message and
merging the fully formed message into the existing field.</li>
<li>This release addresses a <a href=""https://github.com/protocolbuffers/protobuf/security/advisories/GHSA-h4h5-3hr4-j3g2"">Security Advisory for Java users</a></li>
</ul>
<h2>Protocol Buffers v3.20.2</h2>
<h1>C++</h1>
<ul>
<li>Reduce memory consumption of MessageSet parsing</li>
<li>This release addresses a <a href=""https://github.com/protocolbuffers/protobuf/security/advisories/GHSA-8gq9-2x98-w8hf"">Security Advisory for C++ and Python users</a></li>
</ul>
<h2>Protocol Buffers v3.20.1</h2>
<h1>PHP</h1>
<ul>
<li>Fix building packaged PHP extension (<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9727"">#9727</a>)</li>
<li>Fixed composer.json to only advertise compatibility with PHP 7.0+.  (<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9819"">#9819</a>)</li>
</ul>
<h1>Ruby</h1>
<ul>
<li>Disable the aarch64 build on macOS until it can be fixed. (<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9816"">#9816</a>)</li>
</ul>
<h1>Other</h1>
<ul>
<li>Fix versioning issues in 3.20.0</li>
</ul>
<h2>Protocol Buffers v3.20.1-rc1</h2>
<h1>PHP</h1>
<ul>
<li>Fix building packaged PHP extension (<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9727"">#9727</a>)</li>
</ul>
<h1>Other</h1>
<ul>
<li>Fix versioning issues in 3.20.0</li>
</ul>
<h2>Protocol Buffers v3.20.0</h2>
<p>2022-03-25 version 3.20.0 (C++/Java/Python/PHP/Objective-C/C#/Ruby/JavaScript)</p>
<h1>Ruby</h1>
<ul>
<li>Dropped Ruby 2.3 and 2.4 support for CI and releases. (<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9311"">#9311</a>)</li>
<li>Added Ruby 3.1 support for CI and releases (<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9566"">#9566</a>).</li>
<li>Message.decode/encode: Add recursion_limit option (<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9218"">#9218</a>/<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9486"">#9486</a>)</li>
<li>Allocate with xrealloc()/xfree() so message allocation is visible to the
Ruby GC.  In certain tests this leads to much lower memory usage due to more
frequent GC runs (<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9586"">#9586</a>).</li>
<li>Fix conversion of singleton classes in Ruby (<a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/9342"">#9342</a>)</li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/a847a8dc4ba1d99e7ba917146c84438b4de7d085""><code>a847a8d</code></a> Updating version.json and repo version numbers to: 22.0</li>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/52e435d6836cf794a061f538fe75bea6e4f77d6e""><code>52e435d</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/11970"">#11970</a> from deannagarcia/updateDeps</li>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/d327259c16528184c31b193eb302da88b84dfe3a""><code>d327259</code></a> Update UPB dep</li>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/8d7b4e68bf3251d7d4ec1fc8970bd1006a98493c""><code>8d7b4e6</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/11946"">#11946</a> from protocolbuffers/cp-enum-closed-comment</li>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/a594141cc408b972c9ffe2bcf14958174d0a4fe4""><code>a594141</code></a> Document known quirks of EnumDescriptor::is_closed() when importing across fi...</li>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/b7f7171c31f6a1232491479d40c02920f3b2bd1d""><code>b7f7171</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/protocolbuffers/protobuf/issues/11944"">#11944</a> from protocolbuffers/gha-port-22.x</li>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/d39aeac2c1113b4207774d560414cc780e64cc16""><code>d39aeac</code></a> Fixing broken rust package</li>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/9a5e86d4527c31bb957b5df82ef8e4a0104a3ef4""><code>9a5e86d</code></a> Run continuous tests hourly to boost statistics for analysis</li>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/de8bb714e252a6bc91e2b056260f9ccc495d4b4a""><code>de8bb71</code></a> [ObjC] CI dbg &amp; opt macOS bazel builds.</li>
<li><a href=""https://github.com/protocolbuffers/protobuf/commit/a3970ef1f261208a98545aebf9d5369d863cecf2""><code>a3970ef</code></a> Stop using 'push' event to determine privileged post-submit runs.</li>
<li>Additional commits viewable in <a href=""https://github.com/protocolbuffers/protobuf/compare/v3.17.3...v3.22.0"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=com.google.protobuf:protobuf-java&package-manager=gradle&previous-version=3.17.3&new-version=3.22.0)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>","['java', 'dependencies']",memory consumption
https://github.com/retrobits/son_of_hunkypunk/pull/48,Refactor Member Ignoring Method smell in SimpleDragSortCursorAdapter class,"Hi, I'm Emanuele Iannone, a master student at University of Salerno.
Since my bachelor's thesis I have been working on a **code smell refactoring plugin** called *aDoctor*, which is able to identify and fix energy-related problems in Android apps.
I launched it on your project, finding different instances of code smells. I chose one of them and let the plugin automatically fix it.
In this case I chose Member Ignoring Method, that is present when a non static method does not use at all instance variables and other non static methods. These kind of smell may have a non trivial impact on energy consumption, as shown in this paper: `https://www.sciencedirect.com/science/article/pii/S0950584918301678`.
Besides, this kind of refactoring does not impact on the functionalities of your app, so it is totally safe. Let me know if you are interested in this refactoring proposal.",[],"energy consumption
code smell"
https://github.com/vamartid/Minesweeper/issues/11,data memory leak,"hi,
<a href=""https://cloud.githubusercontent.com/assets/7935237/20565459/e70a78ec-b191-11e6-9fb3-1938d4c731e1.png"">
<img src=""https://cloud.githubusercontent.com/assets/7935237/20565459/e70a78ec-b191-11e6-9fb3-1938d4c731e1.png"" alt="""" width=""250"" /></a>
have a look of this screenshot, it lookes like the app is using up much to much data storage. The only thing that should be persistently stored are settings and high score. But it is using up more then 200MB. Please bring an update that fixes the memory use and removes the previously used up memory.

thanks",[],memory leak
https://github.com/hrydgard/ppsspp/issues/18681,Moto G54/Dimensity 7020/BXM-8-256: Horrendous performance,"### Game or games this happens in

any game (tested MC3, MCLA, TDU)

### What area of the game

At any point on any game. I don't know what's going on, I don't know how to help. Other people say it's fine on their own phones of the same model, and I'm plainly confused.

### Speed seen in PPSSPP

65 (40/60) usually

### GE frame capture and debug statistics

[ULES00108.zip](https://github.com/hrydgard/ppsspp/files/13915407/ULES00108.zip)
I don't know where ""Show Debug Statistics"" is on the android app, and the game looks the same as when i ran it on my previous, now dead phone.

### Platform

Android

### Mobile device model or graphics card (GPU)

Moto G54 5G

### PPSSPP version affected

v1.16.6

### Last working version

_No response_

### Graphics backend (3D API)

OpenGL / GLES

### Any other notes or things you've tried

Changing graphics settings does nothing to improve or worsen the situation. Swiping to bring down the status bar with the home buttons DOES increase performance a fair bit, to near 100%, but it only lasts for a small bit of time, perhaps a second or so. 

### Checklist

- [X] Test in the [latest git build](https://buildbot.orphis.net/ppsspp/) in case it's already fixed.
- [X] [Search for other reports](https://github.com/hrydgard/ppsspp/search?q=my+issue&type=issues) of the same issue.
- [ ] Try resetting settings or older versions and include if the issue is related.
- [X] Try changing graphics settings to determine if one causes the slowdown.
- [X] Include logs or screenshots of issue.",['Performance'],slowdown
https://github.com/jquesnelle/nds4droid/issues/9,Version 48,"Version 48 is finally in the works after over an entire year of complete silence.
Here's what will come in the next update:

- ~~An updated DeSmuME core. We will be upgrading it from 0.9.8 to 0.9.11.~~ Done
- Lightning JIT will be upgraded from 1.2 to 2.1.2 to get the official ARM backend. The ""ArmLJit"" thing will have to be rewritten for that, provided I can actually figure out how to do that.
- Android devices running a x86 or x64 CPU may use AsmJIT instead, while ARMv7-A and ARMv8-A (AArch64) will use the updated Lightning JIT.
- Dropbox Sync (useful!), as seen on nds4ios and iNDS for iOS devices.
- ~~An improved UI.~~ Just switched to the Material design to look more ""modern"" and less ""I'm old and from Ice Cream Sandwich.""
- An OpenGL ES 3.0 Renderer (as proposed on @Tsunamical's wish list, I believe).
- ~~The threaded interpreter may be removed, due to its sluggish performance.~~ 47.1 is much faster on the normal DeSmuME interpreter, interestingly enough. JIT and the threaded interpreter don't.
- ~~True 64-bit ARM support will be added to increase performance for 64-bit devices.~~ Done
- ~~We may switch to using Clang to compile the code, as GCC has been deprecated by Google.~~ Switched to Clang. GCC is going to be removed in the next major NDK release.

Not all devices can support OpenGL ES 3.0. It is recommended that you use CPU-Z or a similar app to find out if your device can handle it.

That's all for what will come for the next version of nds4droid. This is subject to change, but let's hope nothing on this list gets removed.",[],sluggish
https://github.com/sophiehuiberts/Bomber-for-android/issues/1,Focus bug,"The game becomes unresponsive to touch after returning from the preferences
",['bug'],unresponsive
https://github.com/butzist/ActivityLauncher/issues/212,Add denylist/blacklist for certain apps and/or activities,"Hello, the title says it all, and the reasoning behind it is due to some activities that the user knows to be harmful, for example on my Hisense TV, there is a Factory Menu that can be opened with the app, and persists via hard power cycles, and the only way to disable it is via the power button on the remote. Additionally, allow there to be a passcode/word lock to remove them from the list, to prevent data loss or device issues.",[],data loss
https://github.com/topjohnwu/Magisk/pull/7704,call pthread_atfork only once,prevent from memory leaking,[],memory leak
https://github.com/you-apps/ClockYou/issues/252,App crash causes timers to disappears in app but notification persistent as unresponsive,"### Steps to reproduce

1. Create Timer
2. do something that cause the app to crash
3. reopen app

### Expected behavior

Timer to still be there or timer removed from notification

Preferablely the formal, but as per #87, probably the later at the very least.

### Actual behavior

If app crash, see old timer still in notification and still counting down but buttons don't work and it's not visible in app.

Sorry video too big, had to speed up by 2x to reduce duration/size.

https://github.com/you-apps/ClockYou/assets/4752645/6b927472-7703-4678-832f-87300952ffda

### Clock You version

6.4

### Android version

Android 13

### Other details

I have not found a way to crash the app reliably.

The main way it happen regularly (not 100%) for me is by exiting the app using the home screen, turn phone to sleep using the power button, wait for some undetermined amount of time, turn phone on, open app, see app hang, app crash after awhile.
edit: or maybe it's not always due to crashing but instead is due to being force closed by system after being inactive for sometime.

note: timer also disappear on force close, by system or user.
related #87 
maybe related?  'Persistent timers' #146 seem like it's about preset timer, in which case it's misleadingly named.


### Acknowledgements

- [X] I have searched the existing issues and this is a new ticket, **NOT** a duplicate or related to another open issue.
- [X] I have written a short but informative title.
- [X] I will fill out all of the requested information in this form.",['bug'],unresponsive
https://github.com/you-apps/ClockYou/issues/179,Unresponsive stopwatch notification,"### Steps to reproduce

1. Open the latest ClockYou release
2. Go to the stopwatch section
3. Start the stopwatch
4. Close the app

### Expected behavior

The stopwatch should react to the button presses of the notification. Dismissing the notification should kill the background process.

### Actual behavior

You will now find a notification of the stopwatch, which is unresponsive. It does not react to clicking the ""stop"" or ""pause"" button. Even if you dismiss the notification, the background process will still continue to run.

### Clock You version

0.6.2

### Android version

Android 13 / GrapheneOS

### Other details

_No response_

### Acknowledgements

- [X] I have searched the existing issues and this is a new ticket, **NOT** a duplicate or related to another open issue.
- [X] I have written a short but informative title.
- [X] I will fill out all of the requested information in this form.",['bug'],unresponsive
