keyword,title,publication
smartphone_energy,Future of mobile software for smartphones and drones: energy and performance,MOBILESoft '17: Proceedings of the 4th International Conference on Mobile Software Engineering and Systems
smartphone_energy,Enabling energy-aware mobile data offloading for smartphones through vertical collaboration,CoNEXT Student '12: Proceedings of the 2012 ACM conference on CoNEXT student workshop
smartphone_energy,A context-based energy optimization algorithm for periodic localization in smartphones,MobiGIS '12: Proceedings of the First ACM SIGSPATIAL International Workshop on Mobile Geographic Information Systems
smartphone_energy,Energy-efficient mobile video management using smartphones,MMSys '11: Proceedings of the second annual ACM conference on Multimedia systems
smartphone_energy,Energy-efficient positioning for smartphones using Cell-ID sequence matching,"MobiSys '11: Proceedings of the 9th international conference on Mobile systems, applications, and services"
smartphone_energy,Impacts of data interchange formats on energy consumption and performance in smartphones,OSDOC '11: Proceedings of the 2011 Workshop on Open Source and Design of Communication
smartphone_energy,Where is the energy spent inside my app?: fine grained energy accounting on smartphones with Eprof,EuroSys '12: Proceedings of the 7th ACM european conference on Computer Systems
smartphone_energy,Improving energy efficiency of location sensing on smartphones,"MobiSys '10: Proceedings of the 8th international conference on Mobile systems, applications, and services"
smartphone_energy,Energy-efficient rate-adaptive GPS-based positioning for smartphones,"MobiSys '10: Proceedings of the 8th international conference on Mobile systems, applications, and services"
smartphone_energy,Selection and execution of user level test cases for energy cost evaluation of smartphones,AST '11: Proceedings of the 6th International Workshop on Automation of Software Test
smartphone_energy,Samba: a smartphone-based robot system for energy-efficient aquatic environment monitoring,IPSN '15: Proceedings of the 14th International Conference on Information Processing in Sensor Networks
smartphone_energy,Poster abstract: eNav: a smartphone-based energy efficient vehicular navigation system,IPSN '14: Proceedings of the 13th international symposium on Information processing in sensor networks
smartphone_energy,ADEL: an automatic detector of energy leaks for smartphone applications,CODES+ISSS '12: Proceedings of the eighth IEEE/ACM/IFIP international conference on Hardware/software codesign and system synthesis
smartphone_energy,Piggyback CrowdSensing (PCS): energy efficient crowdsourcing of mobile sensor data by exploiting smartphone app opportunities,SenSys '13: Proceedings of the 11th ACM Conference on Embedded Networked Sensor Systems
smartphone_energy,Too Many Pixels to Perceive: Subpixel Shutoff for Display Energy Reduction on OLED Smartphones,MM '17: Proceedings of the 25th ACM international conference on Multimedia
smartphone_energy,TIDE: A User-Centric Tool for Identifying Energy Hungry Applications on Smartphones,"IEEE/ACM Transactions on Networking (TON), Volume 25, Issue 3"
smartphone_energy,Poster: Energy-efficient Web Browsing in Smartphones,"MobiSys '16 Companion: Proceedings of the 14th Annual International Conference on Mobile Systems, Applications, and Services Companion"
smartphone_energy,Streaming over 3G and LTE: how to save smartphone energy in radio access network-friendly way,MoVid '13: Proceedings of the 5th Workshop on Mobile Video
smartphone_energy,What is keeping my phone awake?: characterizing and detecting no-sleep energy bugs in smartphone apps,"MobiSys '12: Proceedings of the 10th international conference on Mobile systems, applications, and services"
smartphone_energy,DR. Swap: energy-efficient paging for smartphones,ISLPED '14: Proceedings of the 2014 international symposium on Low power electronics and design
smartphone_energy,NEAT: a novel energy analysis toolkit for free-roaming smartphones,SenSys '14: Proceedings of the 12th ACM Conference on Embedded Network Sensor Systems
smartphone_energy,Reaching for the clouds: contextually enhancing smartphones for energy efficiency,HP-MOSys '13: Proceedings of the 2nd ACM workshop on High performance mobile opportunistic systems
smartphone_energy,E3: energy-efficient engine for frame rate adaptation on smartphones,SenSys '13: Proceedings of the 11th ACM Conference on Embedded Networked Sensor Systems
smartphone_energy,ACM HotMobile 2013 poster: an energy efficient semantic context model for managing privacy on smartphones,"ACM SIGMOBILE Mobile Computing and Communications Review (SIGMOBILE), Volume 17, Issue 3"
smartphone_energy,A case for micro-cellstores: energy-efficient data management on recycled smartphones,DaMoN '11: Proceedings of the Seventh International Workshop on Data Management on New Hardware
smartphone_energy,Wireless wakeups revisited: energy management for voip over wi-fi smartphones,"MobiSys '07: Proceedings of the 5th international conference on Mobile systems, applications and services"
