HTML_URL,Title,Body,Labels,matched_keywords
https://github.com/demantz/RFAnalyzer/issues/52,Works on LAN but not well over public internet,"I like your app, and thank you for making it $1. I really appreciate it.

Using it on my LAN, no problem.

But using it over an Ample high speed internet connection, it just doesn't work. I get very intermittent audio and sometimes it sounds like the person is speaking slowly.  I do have it behind NAT and port forwarding but I don't think that's the problem.

Is there a way to possibly add a Buffering option in the application so it could catch up with itself possibly?

Is the problem general internet  latency? I'm going from NY-Time Warner to NY-Verizon. Thanks.

My setup: Nooelec SDR dongle, new. Running git.osmocom.org/rtl-sdr.git TCP server. ",[],latency
https://github.com/wdkapps/FillUp/issues/18,Online data storage or sync,"Hi great app, i'm loving it so far. I do have one request though would it be possible to have the data stored automatically in a google drive or skydrive folder so i can sync data with my wife who might also be filling up the car. Ie work off the csv file but be able to choose where it's stored.

I realise this is a big request but maybe for a future release.
",['enhancement'],data storage
https://github.com/johnnylambada/WorldMap/issues/2,Pixelated image and crash on some devices,"Hi,
I tested worldmap and am using it in a project to display a big picture.

When I test your latest code on a Galaxy S3, I can reproduce an bug:
- un-zoom quickly to the minium zoom level with a pinch gesture
- zoom quickly on a country of the map.
- you will see that the country is pixelated and is never filled with the high resolution data. And you will experience an app crash some seconds after.
  (try this manipulation a few times if no problem detected)

It's like the cache is not re-computed.

I can reproduce this bug on Galaxy S3, GalaxyS2 and Galaxy Ace.

I will investigate the issue but if you have any idea it would be very welcomed.

I notice that I've got these errors in the logcat:
E/dalvikvm-heap(19564): Out of memory on a 38047104-byte allocation.
E/InputStreamScene(19564): caught oom -- cache now at 0 percent.

I also notice these errors: 
SKIA FimgApiStretch:stretch failed
But by [browsing online](http://stackoverflow.com/questions/12068110/whats-the-reason-of-fimgapistretchstretch-failed-in-android), I can read that is only due to the Samsung phone.
",[]," oom 
out of memory"
https://github.com/NobodyForNothing/blood-pressure-monitor-fl/issues/257,Rethink data storage,"_This issue is more of a collection of thoughts about data storage to reflect on than a concrete design._

## Use of databases

Sqflite was initially chosen to allow fast access to large amounts of measurements and the possibility to easily relate fields. There came some downsides with it like bad testability and a bit of overhead even without any measurements.

It turns out that sqflite still needs to [read the entire database file](https://github.com/tekartik/sqflite/blob/master/sqflite_common/lib/src/database_file_system_io.dart#L24-L28) and does so from dart code, so the first advantage simply isn't there. Another realization was that SQL is not fit for analyzing blood pressure and the logic needed to be implemented in dart anyway.

Since settings are inherently unique and are stored as JSON objects for better debugability storing them in a database wasn't productive. The use case of multiple profiles was rather fabricated.

## Alternative design

While solutions for this problem can use existing packages, finding good ones is hard and might lead to similar problems like the sqflite solution currently has. Reinventing the wheel is more complex and time-consuming and can lead to the same problems, but these problems will be more actionable.

### Settings

As settings are already JSON serializable and need to be read in their entirety, saving them all in one big file seems more appropriate. 

### Records

A new requirement I would like to introduce for the new measurement model is that it is easy to maintain and expand. It should be possible to introduce attributes to measurements as well as unrelated recorded features like weight and medicines without rewriting large portions of the storage code.

It would be great to track all types of data separately from each other to allow for customization of input fields and use of the app.

Realistically 90% of data requests will be adding a measurement or accessing records of the last month / 30 days. Viewing / Exporting them all is needed rarely.
This could be used to avoid reading data that is not accessed, by splitting measurements across different files. 2 different implementations come to mind:
- Splitting measurements year/month-wise and just loading the most recent file. This has the disadvantage that requesting read permissions for a file on Android takes long (compared to reading a big file) so transition periods between 2 intervals might take longer.
- Having one large file with all measurements and a cache file might solve this problem This is not ideal for adding new measurements, which would need to be added to 2 files (a potential solution could be a format that allows appending, but this still depends on whether the actual OS / Dart implementation reads the file before). Another issue is that there needs to be a last accessed date which will be complicated to store and update.

=> Splitting might not be needed at all, depending on the performance of reading large uncompressed files.

Both approaches have the problem that the file integrity is not checked and once corrupted measurements can be hard to recover. Text entered in notes can mess with separation-characters and parsing (like during export!).

#### Notes

- Taking notes is not very common and will be viewed even less they could be turned into optionally saved fields.
- In practice performance isn't an issue with using an SQL database, it might be fine to still use sql, but through other structures in making expanding easier. Or libraries: [psqlite](https://pub.dev/packages/psqlite)","['dev', 'code structure']",data storage
https://github.com/NobodyForNothing/blood-pressure-monitor-fl/issues/246,Defer import to background isolate,"Importing (and exporting) can cause stutters and ANRs for large numbers of values.

One of the biggest slowdowns is adding imported records to the database.

https://dart.dev/language/concurrency#isolates",['dev'],slowdown
https://github.com/davidhealey/waistline/issues/728,Consider stopping using IndexedDB as the main data storage system,"Using IndexedDB is not a safe way for storing data long term. If disk space becomes an issue the underlying browser [WILL clear out the data stored inside](https://developer.mozilla.org/en-US/docs/Web/API/Storage_API/Storage_quotas_and_eviction_criteria#when_is_data_evicted). As mentioned in pouchdb/pouchdb#7241 the storage space isn't guaranteed, it can vary arbitrarily from device to device and the data inside can be deleted with no control over the process neither from the user nor the developer.

Unfortunately I don't have an in-depth knowledge of the app architecture and it could be hard to completely change the storage system but I still want to bring this to your attention.

Please consider using a different system for storing data.",['enhancement'],"storage space
data storage"
https://github.com/jclehner/rxdroid/issues/37,Activity memory leak caused by the anonymous thread,"An anonymous inner class will hold a reference to the this pointer of the outer class and will not be released until the thread ends.
It will hold the Activity and prevent its timely release.

In [DrugListActivity2.java](https://github.com/jclehner/rxdroid/blob/stable/src/main/java/at/jclehner/rxdroid/DrugListActivity2.java), there is a timed task.
It can be improved by TimerTask elegantly and efficiently.
```
timer = 
timerTask = timerTask(){
  run(){
  }
}
timer.schedule(timerTask,10,1100);

onDestroy(){
 timer.cancel();
}

```",[],memory leak
https://github.com/oliexdev/openScale/issues/1017,Korehealth Korescale G2 (QN-Scale) ,"**Describe the bug**
Open scale crashes when connecting to scale

**To Reproduce**
Steps to reproduce the behavior:
1. Pair Openscale to QN-scale
2. Enable Bluetooth in Openscale
3. Openscale crashes

Reproduced with [latest dev version](https://github.com/oliexdev/openScale/releases/tag/dev-build): Yes

**Expected behavior**
Openscale should connect to the scale and receive data when weighing occurs

**Additional Context**
Appears to be the same issue encountered by other QN-Scales from other manufacturers

**Debug log**
2024-01-01 23:50:59.005 Debug [2] AboutPreferences: Debug log enabled, openScale v2.5.2 (64), SDK 31, LGE LM-G850
2024-01-01 23:50:59.013 Debug [2] AboutPreferences: Selected user id(1) name(Art) birthday(Thu Jan 01 23:49:31 EST 2004) age(20) body height(182.88) scale unit(lb) gender(male) initial weight(79.38) goal enabled(false) goal weight(-1.00) goal date(Mon Jan 01 23:49:51 EST 2024) measure unt(in) activity level(2) assisted weighing(false)
2024-01-01 23:51:09.690 Debug [2] MainActivity: Main Activity Bluetooth permission check
2024-01-01 23:51:09.702 Debug [2] MainActivity: SDK >= 31 request for Bluetooth Scan and Bluetooth connect permissions
2024-01-01 23:51:09.708 Debug [2] MainActivity: Permission already granted: android.permission.BLUETOOTH_SCAN
2024-01-01 23:51:09.710 Debug [2] MainActivity: Permission already granted: android.permission.BLUETOOTH_CONNECT
2024-01-01 23:51:09.722 Debug [2] OpenScale: Trying to connect to bluetooth device [D8:0B:CB:58:AA:71] (QN-Scale)
2024-01-01 23:51:09.731 Debug [2] BluetoothCommunication: Do LE scan before connecting to device
2024-01-01 23:51:09.765 Info [2] BluetoothCentralManager: scan started
2024-01-01 23:51:09.768 Debug [2] BluetoothCommunication: Stop machine state
2024-01-01 23:51:09.816 Debug [2] BluetoothCommunication: Found peripheral 'QN-Scale'
2024-01-01 23:51:09.822 Info [2] BluetoothCentralManager: scan stopped
2024-01-01 23:51:10.834 Debug [2] BluetoothCommunication: Try to connect to BLE device D8:0B:CB:58:AA:71
2024-01-01 23:51:10.950 Info [2] BluetoothPeripheral: connect to 'QN-Scale' (D8:0B:CB:58:AA:71) using transport LE
2024-01-01 23:51:10.967 Info [2] BluetoothPeripheral: peripheral 'D8:0B:CB:58:AA:71' is connecting
2024-01-01 23:51:11.174 Info [52] BluetoothPeripheral: connected to 'QN-Scale' (NONE) in 0.2s
2024-01-01 23:51:11.179 Debug [2] BluetoothPeripheral: discovering services of 'QN-Scale' with delay of 0 ms
2024-01-01 23:51:11.673 Debug [52] BluetoothPeripheral: connection parameters: interval=7.5ms latency=0 timeout=5s
2024-01-01 23:51:11.928 Info [52] BluetoothPeripheral: discovered 5 services for 'QN-Scale'
2024-01-01 23:51:11.937 Debug [2] BluetoothCommunication: connected to 'QN-Scale'
2024-01-01 23:51:11.942 Debug [2] BluetoothCommunication: Successful Bluetooth services discovered
2024-01-01 23:51:11.946 Debug [2] BluetoothCommunication: Resume machine state
2024-01-01 23:51:11.948 Debug [2] BluetoothCommunication: Step Nr 0
2024-01-01 23:51:11.963 Debug [2] BluetoothCommunication: Invoke set notification on 0xffe1
2024-01-01 23:51:11.968 Debug [2] BluetoothCommunication: Step Nr 1
2024-01-01 23:51:11.971 Debug [2] BluetoothCommunication: Invoke set indication on 0xffe2
2024-01-01 23:51:11.974 Debug [2] BluetoothCommunication: Step Nr 2
2024-01-01 23:51:11.978 Debug [2] BluetoothCommunication: Invoke write bytes [13 09 15 02 10 00 00 00 43] on 0xffe3
2024-01-01 23:51:12.022 Debug [52] BluetoothPeripheral: connection parameters: interval=45.0ms latency=0 timeout=5s

**Error Details**
Build version: 2.5.2 
Build date: 1981-01-01 01:01:02 
Current date: 2024-01-01 23:55:15 
Device: LGE LM-G850 
OS version: Android 12 (SDK 31) 
 
Stack trace:  
java.lang.NullPointerException: no valid characteristic provided
	at j$.util.Objects.requireNonNull(Objects.java:244)
	at com.welie.blessed.BluetoothPeripheral.writeCharacteristic(BluetoothPeripheral.java:1229)
	at com.health.openscale.core.bluetooth.BluetoothCommunication.writeBytes(BluetoothCommunication.java:303)
	at com.health.openscale.core.bluetooth.BluetoothCommunication.writeBytes(BluetoothCommunication.java:291)
	at com.health.openscale.core.bluetooth.BluetoothQNScale.onNextStep(BluetoothQNScale.java:111)
	at com.health.openscale.core.bluetooth.BluetoothCommunication.nextMachineStep(BluetoothCommunication.java:610)
	at com.health.openscale.core.bluetooth.BluetoothCommunication.nextMachineStep(BluetoothCommunication.java:612)
	at com.health.openscale.core.bluetooth.BluetoothCommunication.nextMachineStep(BluetoothCommunication.java:612)
	at com.health.openscale.core.bluetooth.BluetoothCommunication.resumeMachineState(BluetoothCommunication.java:210)
	at com.health.openscale.core.bluetooth.BluetoothCommunication$1.onServicesDiscovered(BluetoothCommunication.java:464)
	at com.welie.blessed.BluetoothPeripheral$1$1.run(BluetoothPeripheral.java:210)
	at android.os.Handler.handleCallback(Handler.java:938)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at android.app.ActivityThread.main(ActivityThread.java:8001)
	at java.lang.reflect.Method.invoke(Native Method)
	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:548)
	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1039)

",[],latency
https://github.com/kmac/mindfulnotifier/issues/47,App initialization needs optimization,The UI is sluggish when the app is initialized/re-initialized,[],sluggish
https://github.com/namlit/siteswap_generator/issues/55,Activity memory leak caused by anonymous threads,"# Possible Memory Leak
An [anonymous inner class](https://stackoverflow.com/questions/17778077/would-anonymous-handler-or-runnable-create-a-memory-leak) will hold a reference to the this pointer of the outer class and will not be released until the thread ends.
It will hold the Activity and prevent its timely release. Please check the links below.

# Occurrences
https://github.com/namlit/siteswap_generator/blob/develop/app/src/main/java/namlit/siteswapgenerator/FavoritesActivity.java#L154
https://github.com/namlit/siteswap_generator/blob/develop/app/src/main/java/namlit/siteswapgenerator/FavoritesActivity.java#L192
https://github.com/namlit/siteswap_generator/blob/develop/app/src/main/java/namlit/siteswapgenerator/AddToFavoritesDialog.java#L130
https://github.com/namlit/siteswap_generator/blob/develop/app/src/main/java/namlit/siteswapgenerator/ConfirmRemoveFavoriteDialog.java#L105
https://github.com/namlit/siteswap_generator/blob/develop/app/src/main/java/namlit/siteswapgenerator/DetailedSiteswapActivity.java#L89
https://github.com/namlit/siteswap_generator/blob/develop/app/src/main/java/namlit/siteswapgenerator/SaveGenerationParametersDialog.java#L78
https://github.com/namlit/siteswap_generator/blob/develop/app/src/main/java/namlit/siteswapgenerator/MainActivity.java#L264
https://github.com/namlit/siteswap_generator/blob/develop/app/src/main/java/namlit/siteswapgenerator/ConfirmDeleteGenerationParametersDialog.java#L85
https://github.com/namlit/siteswap_generator/blob/develop/app/src/main/java/namlit/siteswapgenerator/MainActivity.java#L412

# Possible Solution
If it is necessary, it can be changed to [static class + weak reference](https://stackoverflow.com/questions/22162642/will-handler-inside-a-method-leak-memory/27825703#27825703) to eliminate the reference to the activity, which may cause memory leaks.
Further discussion is welcome.",[],memory leak
https://github.com/deadlyjack/Acode/issues/874,Acode loses connection and doesn't notify,"A few times a day (for the past couple of weeks), and today several times in an hour, Acode appeared to lose its connection to my server and did not attempt to reconnect, nor did it produce any error when the file saves were unsuccessful. 

If the file browser is open, the directory name sometimes flashes but not always. (BTW: Even if that indicator consistently worked, I normally hide the tree while editing.)  Perhaps it doesn't always flash because the disconnect is not disconnected, or perhaps the connection is fine and the saving function is unresponsive for some reason. Either way, the yellow ""unsaved"" dot is removed, so there's no visual indication of the problem. I only know after trying to test my code for ten minutes and start wondering why my changes aren't appearing.

The only resolution is to restart and lose my changes. Or if I am certain the code is working, I need to copy the content of the files and paste them back to the files when a new connection is established.

v. 190 (324)
ChromeOS v. 118.0.5993.86",[],unresponsive
https://github.com/massivemadness/Squircle-CE/issues/153,Large file performance,"**App Version:**
2022.2.1

**Affected Device(s):**
Huawei P30 pro with Android 10.0

**Describe the bug**
Upon Opening a 6,33mb c# file containing 181344 lines of code the app Crashes 

**To Reproduce**
Steps to reproduce the behavior:
1. Open a C# file of comparable size (6.3mb, 181344 lines)
2. Orange loading icon will spin for a few seconds
3. Loading icon will stop and App will become unresponsive

**Expected behavior**
File will open and Display contents as normal ","['performance', 'Android SDK']",unresponsive
https://github.com/ikarus23/MifareClassicTool/issues/393,Activity memory leak caused by anonymous threads,"# Possible Memory Leak
An [anonymous inner class](https://stackoverflow.com/questions/17778077/would-anonymous-handler-or-runnable-create-a-memory-leak) will hold a reference to the this pointer of the outer class and will not be released until the thread ends.
It will hold the Activity and prevent its timely release. Please check the links below.

# Occurrences
https://github.com/ikarus23/MifareClassicTool/blob/master/Mifare%20Classic%20Tool/app/src/main/java/de/syss/MifareClassicTool/Activities/WriteTag.java#L1253
https://github.com/ikarus23/MifareClassicTool/blob/master/Mifare%20Classic%20Tool/app/src/main/java/de/syss/MifareClassicTool/Activities/KeyMapCreator.java#L458

# Possible Solution
If it is necessary, it can be changed to [static class + weak reference](https://stackoverflow.com/questions/22162642/will-handler-inside-a-method-leak-memory/27825703#27825703) to eliminate the reference to the activity, which may cause memory leaks.
Further discussion is welcome.
",[],memory leak
