keyword,title,publication
mobile_performance,Evaluating Image Super-Resolution Performance on Mobile Devices: An Online Benchmark,Computer Vision – ECCV 2022 Workshops
mobile_performance,Measurement of Analytical Performance of Sliding Window Algorithm of Mobile Switching Center in Global System for Mobile Communication Network,Congress on Smart Computing Technologies
mobile_performance,Performance Evaluation of Multicast Routing Protocols in Mobile Ad Hoc Networks,Cognitive Computing and Cyber Physical Systems
mobile_performance,Comparing performance measures and clinical outcomes between mobile stroke units and usual care in underserved areas,Neurological Sciences
mobile_performance,Energy Performance Indicators of the Mobile Branch Trimmer,"Advances in Design, Simulation and Manufacturing VI"
mobile_performance,Improving performance of background subtraction on mobile devices: a parallel approach,Journal of Real-Time Image Processing
mobile_performance,Mobile Device Influence on SDN Controller Performance in IoT-Managed Software-Defined Wireless Networks,Advances in Intelligent Computing Techniques and Applications
mobile_performance,A Comparative Analysis of Optimized Routing Protocols for High-Performance Mobile Ad Hoc Networks,Proceedings of Third International Conference on Computing and Communication Networks
mobile_performance,Designing an Optimal Objective Function for Performance Optimization of Mobile Ad-Hoc Networks,Proceedings of 4th International Conference on Frontiers in Computing and Systems
mobile_performance,Controlling an uncertain mobile robot with prescribed performance,Nonlinear Dynamics
mobile_performance,Applications of Low-Cost and Smart Mobile Devices for Railway Infrastructure Performance Assessment and Characterization,Digital Railway Infrastructure
mobile_performance,Quantifying the relationship between software design principles and performance in Jason: a case study with simulated mobile robots,Annals of Mathematics and Artificial Intelligence
mobile_performance,Cleaning performance evaluation of mobile operation shelter under dynamic disturbance,"Air Quality, Atmosphere & Health"
mobile_performance,"Special Issue - Wireless and Mobile Networking: Management, Performance, and Security",None
mobile_performance,An Optimized Mechanism to Improve the Performance of Proxy Mobile IPv6 Using Augmented Open-Flow Technique,Accelerating Discoveries in Data Science and Artificial Intelligence II
mobile_performance,An Optimized Mechanism to Improve the Performance of Proxy Mobile IPv6 Using Augmented Open-Flow Technique,Accelerating Discoveries in Data Science and Artificial Intelligence II
mobile_performance,Fixed-time observer-based adaptive fuzzy tracking control for Mecanum-wheel mobile robots with guaranteed transient performance,Nonlinear Dynamics
mobile_performance,Modeling of errors resulting from vehicle motions for CHZII mobile gravimeter and its performance verification during marine surveys,Applied Geophysics
mobile_performance,Component-Centric Mobile Cloud Architecture Performance Evaluation: an Analytical Approach for Unified Models and Component Compatibility with Next Generation Evolving Technologies,Mobile Networks and Applications
mobile_performance,VLC Turbulence Effects on the Performance of the Fish School Behavior Modeling Mobile Diffusion Adaptive Networks in Underwater Environments,Wireless Personal Communications
mobile_performance,Impact of Location Spoofing Attacks on Performance Prediction in Mobile Networks,Silicon Valley Cybersecurity Conference
mobile_performance,A state of art review on future low global warming potential refrigerants and performance augmentation methods for vapour compression based mobile air conditioning system,Journal of Thermal Analysis and Calorimetry
mobile_performance,Clustering with a high-performance secure routing protocol for mobile ad hoc networks,The Journal of Supercomputing
mobile_performance,Clustering with a high-performance secure routing protocol for mobile ad hoc networks,The Journal of Supercomputing
mobile_performance,"Evaluation of a mobile-based scaffolding board game developed by scaffolding-based game editor: analysis of learners’ performance, anxiety and behavior patterns",Journal of Computers in Education
mobile_performance,Effect of Pilot Density on BER Performance of Mobile WiMAX,ICCCE 2021
mobile_performance,Effect of Pilot Density on BER Performance of Mobile WiMAX,ICCCE 2021
mobile_performance,Multi-objective Optimization Approach to High-Performance Cloudlet Deployment and Task Offloading in Mobile Edge Computing,Device-Edge-Cloud Continuum
mobile_performance,Security Performance Analysis for Cellular Mobile Communication System with Randomly-Located Eavesdroppers,Algorithms and Architectures for Parallel Processing
mobile_performance,Performance Analysis of Particle Filter Localization Algorithm for Mobile Robot,Proceedings of the 12th National Technical Seminar on Unmanned System Technology 2020
mobile_performance,Visual search performance in ‘CCTV’ and mobile phone-like video footage,Cognitive Research: Principles and Implications
mobile_performance,Performance measurement for new mobile data services during generation upgrading period: a case of China’s telecom industry,EURASIP Journal on Wireless Communications and Networking
mobile_performance,Modeling Students’ Learning Performance and Their Attitudes to Mobile Learning,"New Realities, Mobile Systems and Applications"
mobile_performance,Sample Size and Color Effects on the Performance of a Mobile Solar Dehydrator,Proceedings of the 9th International Conference and Exhibition on Sustainable Energy and Advanced Materials
mobile_performance,Social networking sites use and college students’ academic performance: testing for an inverted U-shaped relationship using automated mobile app usage data,International Journal of Educational Technology in Higher Education
mobile_performance,Sample Size and Color Effects on the Performance of a Mobile Solar Dehydrator,Proceedings of the 9th International Conference and Exhibition on Sustainable Energy and Advanced Materials
mobile_performance,Performance Measures of Blockchain-Based Mobile Wallet Using Queueing Model,Intelligent Systems and Sustainable Computing
